2020-02-19/16:39:16		 creditCardFraud_021119920_010222.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:26		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2022-04-24/15:04:27		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
